,sp500 high,nasdaq high,usd_chf,eur_usd,silver high,palladium high,palladium low,year,month,gold high
1151,190.48,89.9,0.8958,1.3628,19.2,81.68,80.5901,2014,5,124.661
1152,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2014,5,146.10147749395
1153,191.58,91.02,0.8977,1.3618,18.95,81.299,80.57,2014,5,123.07
1154,191.82,91.1,0.8982,1.3596,18.83,81.979,81.1801,2014,5,121.7
1155,192.4,91.31,0.897,1.3608,18.84,81.46,80.8703,2014,5,121.46
1156,192.8,91.45,0.8944,1.364,18.77,81.5802,80.8647,2014,5,120.81
1157,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2014,6,146.10147749395
1158,192.99,91.44,0.898,1.3606,18.61,81.45,80.9,2014,6,120.4599
1159,192.9,91.33,0.8964,1.3624,18.6,81.69,81.2001,2014,6,120.09
1160,193.3,91.67,0.8956,1.3619,18.63,81.5899,80.22,2014,6,120.16
1161,194.65,92.46,0.8944,1.3618,18.84,81.86,81.43,2014,6,120.88
1162,195.43,92.82,0.8938,1.3639,18.78,82.4,81.9405,2014,6,120.77
1163,196.05,92.98,0.8974,1.3589,18.85,82.24,81.91,2014,6,120.85
1164,195.64,92.96,0.8996,1.3543,18.97,83.3199,82.94,2014,6,121.47
1165,195.12,93.02,0.8998,1.3532,19.0,84.2,83.38,2014,6,121.61
1166,194.8,92.79,0.8982,1.3556,19.29,81.55,79.7,2014,6,122.75
1167,194.32,92.55,0.9008,1.3522,19.47,79.88,79.0201,2014,6,123.036
1168,194.7,92.67,0.8969,1.3578,19.44,79.3652,78.75,2014,6,123.01
1169,194.97,92.7,0.8998,1.3543,19.46,79.7662,79.24,2014,6,122.5
1170,196.37,93.1,0.8976,1.3567,19.57,80.78,80.08,2014,6,122.8
1171,196.6,93.17,0.8932,1.362,20.63,81.72,81.0,2014,6,127.23
1172,196.1,92.87,0.896,1.3586,20.6601,80.62,79.8,2014,6,127.07
1173,196.05,92.82,0.8948,1.3593,20.62,80.12,78.82,2014,6,126.935
1174,196.5,93.57,0.8955,1.3588,20.74,80.9499,80.5,2014,6,127.32
1175,195.78,93.45,0.8918,1.3638,20.85,81.22,80.4,2014,6,127.55
1176,195.63,93.36,0.8933,1.361,20.81,81.37,80.92,2014,6,126.92
1177,195.88,93.765,0.8919,1.3631,20.83,82.12,81.69,2014,6,127.17
1178,196.17,94.14,0.8868,1.369,20.8,82.525,82.0,2014,6,128.04
1179,197.63,95.19,0.8871,1.3681,20.92,83.29,82.82,2014,7,128.12
1180,197.48,95.24,0.8886,1.3656,20.96,83.899,83.0001,2014,7,128.24
1181,198.29,95.7,0.8934,1.361,20.8695,84.42,83.4,2014,7,127.29
1182,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2014,7,146.10147749395
1183,197.98,95.71,0.8934,1.3604,20.69,84.62,84.1101,2014,7,127.03
1184,197.22,95.3,0.8924,1.3614,20.85,85.1299,84.5342,2014,7,127.53
1185,197.3,95.065,0.8918,1.363,20.91,85.269,84.73,2014,7,128.26
1186,196.86,95.05,0.8926,1.36,21.184,84.98,84.1,2014,7,129.21
1187,196.75,95.27,0.8926,1.3598,21.148,85.12,84.39,2014,7,128.83
1188,197.86,96.055,0.8918,1.362,20.65,84.9,84.4134,2014,7,126.1
1189,198.1,96.13,0.8953,1.3573,20.77,85.06,83.8888,2014,7,126.32
1190,198.26,96.3,0.8984,1.353,20.51,85.18,84.48,2014,7,125.47
1191,198.1,95.97,0.8973,1.353,20.93,86.6061,85.8,2014,7,127.55
1192,197.91,96.17,0.8989,1.3515,20.59,85.9,85.41,2014,7,126.21
1193,197.5,96.16,0.898,1.3524,20.68,86.1799,85.25,2014,7,126.55
1194,198.56,96.76,0.9022,1.347,20.75,85.34,84.76,2014,7,126.4299
1195,198.85,97.34,0.9024,1.3462,20.694,85.2399,84.8,2014,7,126.04
1196,199.06,97.51,0.9024,1.3468,20.501,84.81,84.35,2014,7,124.87
1197,198.26,96.87,0.9045,1.3431,20.42,85.68,85.174,2014,7,125.93
1198,198.09,97.02,0.9037,1.344,20.368,86.2,85.5541,2014,7,125.67
1199,198.45,97.2,0.9068,1.341,20.35,86.21,85.41,2014,7,125.88
1200,197.91,97.32,0.9096,1.3378,20.35,85.769,85.2301,2014,7,124.93
1201,195.78,96.34,0.9086,1.339,20.25,85.592,84.5658,2014,7,124.07
1202,193.76,95.34,0.9048,1.3436,20.22,85.0,83.74,2014,8,124.81
1203,194.3,95.69,0.9068,1.3414,20.074,84.14,82.91,2014,8,124.47
1204,193.6,95.21,0.9102,1.3366,19.73,82.75,81.655,2014,8,124.52
1205,192.89,95.11,0.9095,1.3355,19.83,82.7199,82.0,2014,8,126.0
1206,193.13,95.139,0.9086,1.3362,19.73,83.3499,82.57,2014,8,126.51
1207,193.37,95.01,0.905,1.3412,19.73,84.02,83.34,2014,8,126.41
1208,194.66,95.76,0.9063,1.3385,19.788,85.34,84.1034,2014,8,126.04
1209,194.15,95.67,0.9082,1.3357,19.81,85.855,85.2601,2014,8,126.81
1210,195.06,96.47,0.9079,1.3367,19.72,85.844,85.264,2014,8,126.53
1211,195.76,96.95,0.9056,1.3376,19.67,86.26,85.75,2014,8,126.53
1212,196.65,97.63,0.9026,1.3392,19.469,87.13,85.35,2014,8,126.07
1213,197.45,98.24,0.9066,1.3358,19.3946,87.6128,86.73,2014,8,125.08
1214,198.54,98.76,0.9089,1.332,19.31,87.26,85.18,2014,8,125.0
1215,199.16,98.9,0.9116,1.3284,19.3,84.86,84.118,2014,8,124.82
1216,199.76,98.95,0.9112,1.3284,19.21,85.5605,84.9,2014,8,123.24
1217,199.69,99.25,0.9142,1.3237,19.24,86.4999,85.96,2014,8,123.33
1218,200.59,99.68,0.9144,1.3206,19.16,86.579,85.5718,2014,8,123.04
1219,200.82,99.61,0.9167,1.3189,19.32,86.5,86.0401,2014,8,123.97
1220,200.57,99.64,0.9148,1.3192,19.17,86.925,86.37,2014,8,123.71
1221,200.27,99.53,0.915,1.3178,19.3598,87.426,87.03,2014,8,124.33
1222,200.73,99.9141,0.9174,1.315,19.33,88.42,87.32,2014,8,124.22
1223,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2014,9,146.10147749395
1224,201.0,100.1,0.9196,1.3124,19.0,86.38,85.6401,2014,9,122.08
1225,201.41,100.34,0.9186,1.3136,18.93,85.443,84.737,2014,9,122.2
1226,201.58,100.22,0.9327,1.2926,19.06,86.6,86.076,2014,9,122.66
1227,201.19,99.95,0.9306,1.2956,18.92,86.6,86.2001,2014,9,122.06
1228,201.21,100.33,0.9317,1.2948,18.84,86.14,85.64,2014,9,121.61
1229,200.55,100.46,0.9348,1.2909,18.79,86.11,83.1,2014,9,120.94
1230,200.2,100.11,0.9382,1.2908,18.76,83.44,82.14,2014,9,120.54
1231,200.33,100.04,0.9349,1.2936,18.45,82.0,80.65,2014,9,119.7
1232,200.12,99.93,0.9337,1.2955,18.389,81.35,79.8,2014,9,118.9
1233,199.32,99.6,0.9344,1.2951,18.4099,81.78,81.0,2014,9,118.86
1234,200.84,99.57,0.9314,1.2976,18.59,82.237,80.98,2014,9,119.43
1235,201.68,100.0,0.9346,1.2958,18.46,81.95,80.937,2014,9,119.24
1236,201.85,100.29,0.9344,1.2913,18.34,80.86,80.082,2014,9,118.09
1237,201.9,100.5646,0.9404,1.2835,18.099,79.9,78.36,2014,9,117.57
1238,200.38,99.75,0.941,1.2829,17.598,78.425,77.75,2014,9,117.37
1239,199.26,99.22,0.9386,1.2858,17.5773,79.38,78.57,2014,9,117.99
1240,199.69,99.8868,0.9446,1.2788,17.5199,79.85,79.2,2014,9,117.719
1241,199.05,99.65,0.9467,1.2748,17.37,78.75,77.45,2014,9,117.76
1242,198.39,98.96,0.9513,1.2686,17.35,78.05,75.5,2014,9,117.1
1243,197.89,98.92,0.9498,1.2703,17.3143,77.05,76.22,2014,9,117.4
1244,198.3,99.3,0.9554,1.2628,17.12,75.85,74.57,2014,9,117.35
1245,196.77,98.61,0.9566,1.2618,17.1659,76.19,75.05,2014,10,117.26
1246,195.06,97.51,0.9532,1.267,16.89,75.53,74.55,2014,10,117.21
1247,196.94,98.57,0.967,1.2517,16.71,74.1399,73.1028,2014,10,115.51
1248,197.6,98.72,0.9626,1.2592,17.091,74.7199,73.53,2014,10,116.31
1249,195.72,97.7799,0.9606,1.2626,17.08,76.5899,75.36,2014,10,116.63
1250,196.92,98.76,0.9564,1.2683,17.177,77.927,77.0,2014,10,117.71
1251,196.6,98.57,0.9545,1.2683,17.4,78.5999,77.3001,2014,10,118.26
1252,193.65,96.83,0.9568,1.2636,17.129,76.45,75.85,2014,10,117.74
1253,191.15,94.99,0.9473143475906877,1.191436924742826,17.1901,76.5667,75.9001,2014,10,118.665
1254,189.82,94.1699,0.9536,1.266,17.2154,77.1585,76.63,2014,10,118.82
1255,187.69,92.76,0.9444,1.2778,17.55,76.82,73.915,2014,10,120.18
1256,187.58,92.58,0.9425,1.2812,17.19,72.56,70.85,2014,10,119.65
1257,189.75,93.89,0.9468,1.2755,17.13,73.7899,73.06,2014,10,119.23
1258,190.45,94.47,0.9438,1.2783,17.25,74.3,73.4493,2014,10,119.86
1259,194.2,96.87,0.9482,1.2724,17.35,75.5,74.86,2014,10,120.5
1260,194.91,97.3,0.953,1.2658,17.01,76.01,74.6005,2014,10,119.79
1261,196.2,98.36,0.9535,1.2658,16.98,75.95,74.4462,2014,10,118.82
1262,196.49,98.69,0.9514,1.2675,17.08,76.44,75.75,2014,10,118.63
1263,196.45,98.87,0.9484,1.2712,16.979,76.5,76.1,2014,10,118.37
1264,198.42,100.2,0.9463,1.2747,17.12,77.5,76.76,2014,10,118.48
1265,199.12,100.12,0.9452,1.2762,17.05,77.925,77.15,2014,10,117.91
1266,199.95,100.26,0.9552,1.2622,16.42,77.23,75.85,2014,10,115.83
1267,201.82,101.75,0.9623,1.253,15.98,77.23,75.85,2014,10,112.88
1268,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2014,11,146.10147749395
1269,202.45,101.9701,0.9655,1.2487,15.98,78.1799,77.65,2014,11,112.68
1270,201.6,101.6244,0.9596,1.2554,15.8243,77.65,76.16,2014,11,112.71
1271,202.59,102.03,0.964,1.2488,15.36,74.35,73.35,2014,11,110.84
1272,203.26,101.72,0.9702,1.2414,15.24,73.64,72.89,2014,11,110.49
1273,203.6,101.91,0.9684,1.2422,15.55,75.44,73.95,2014,11,113.15
1274,204.04,102.09,0.9678,1.2425,15.47,75.0,73.87,2014,11,112.24
1275,204.31,102.28,0.9473143475906877,1.191436924742826,15.65,75.27,74.151,2014,11,112.76
1276,204.24,102.57,0.965,1.2456,15.49,75.98,75.02,2014,11,112.17
1277,204.83,103.28,0.9634,1.2476,15.486,75.093,74.161,2014,11,112.26
1278,204.49,103.22,0.9616,1.2494,16.13,75.17,73.6,2014,11,114.72
1279,204.58,103.21,0.9653,1.2447,15.93,75.21,74.4501,2014,11,114.27
1280,205.92,103.82,0.9583,1.2534,15.99,75.525,75.05,2014,11,115.17
1281,205.55,103.57,0.9572,1.2548,16.29,75.712,74.26,2014,11,115.35
1282,205.71,103.76,0.9596,1.2526,16.035,75.0,74.4,2014,11,115.0156
1283,207.84,104.69,0.9696,1.2394,16.35,77.1699,76.47,2014,11,115.96
1284,207.39,104.73,0.9676,1.2427,16.24,77.8,76.468,2014,11,115.3699
1285,207.79,105.15,0.9645,1.2472,16.4399,77.75,77.0,2014,11,115.47
1286,207.76,105.58,0.9614,1.2503,16.392,78.058,77.58,2014,11,115.34
1287,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2014,11,146.10147749395
1288,207.87,106.245,0.9658,1.2438,15.6596,79.0,78.25,2014,11,113.83
1289,206.54,105.9199,0.9631,1.249,16.52,78.83,78.0,2014,12,117.36
1290,207.34,105.4168,0.972,1.239,16.2599,78.7,77.56,2014,12,115.7095
1291,208.15,105.565,0.9779,1.2304,16.32,78.3399,77.18,2014,12,116.76
1292,208.27,105.78,0.9674,1.2432,16.34,78.28,77.4,2014,12,116.3399
1293,208.47,105.7,0.9772,1.2304,16.1301,78.14,77.55,2014,12,115.18
1294,208.12,105.57,0.9778,1.2292,16.1499,78.2,77.27,2014,12,116.16
1295,206.6,105.04,0.968,1.2415,16.906,78.79,78.0,2014,12,118.99
1296,205.98,105.03,0.968,1.2425,16.93,79.8,79.05,2014,12,118.47
1297,206.19,105.04,0.9688,1.2397,16.9045,79.94,79.3,2014,12,118.38
1298,203.82,103.99,0.962,1.2484,16.86,79.43,78.9,2014,12,117.8
1299,202.53,103.58,0.9632,1.247,16.6265,78.69,77.3,2014,12,116.9698
1300,202.4,102.47,0.9604,1.2504,16.03,77.5,75.8,2014,12,116.5
1301,202.34,102.09,0.9679,1.2406,15.76,76.25,75.26,2014,12,115.48
1302,212.97,104.26,0.9794,1.2291,15.85,77.2,76.412,2014,12,115.81
1303,207.33,104.74,0.9832,1.2235,15.8394,78.3599,77.16,2014,12,115.22
1304,207.47,104.61,0.982,1.2252,15.722,79.23,78.37,2014,12,114.97
1305,208.23,104.97,0.9872,1.218,15.562,79.1,78.55,2014,12,113.32
1306,208.34,104.7,0.9865,1.2188,15.5365,78.66,78.16,2014,12,112.92
1307,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2014,12,146.10147749395
1308,208.85,105.26,0.9473143475906877,1.191436924742826,15.92,79.4899,78.8601,2014,12,114.98
1309,208.97,105.25,0.9878,1.2179,15.81,79.1,78.378,2014,12,114.64
1310,208.37,104.96,0.988,1.2174,16.202,78.7311,77.54,2014,12,116.26
1311,208.19,104.91,0.9934,1.2101,15.8,78.0,77.15,2014,12,115.0
1312,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2015,1,146.10147749395
1313,206.88,104.2,1.0004,1.2015,15.78,77.594,77.0,2015,1,114.8
1314,204.37,102.61,1.0079,1.1918,15.971,77.7399,76.901,2015,1,116.0
1315,202.72,101.75,1.0062,1.1936,16.42,78.54,77.3,2015,1,117.5
1316,202.72,101.6,1.016,1.182,16.38,77.23,76.25,2015,1,116.88
1317,206.16,103.5,1.0169,1.1811,16.389,77.3584,76.598,2015,1,116.87
1318,206.42,103.65,1.0151,1.183,16.35,77.9077,77.1,2015,1,117.34
1319,204.6,102.93,1.015,1.1832,16.37,78.9199,78.0,2015,1,118.71
1320,205.48,103.62,1.0195,1.1779,16.92,79.4819,78.76,2015,1,119.19
1321,201.1,101.4829,1.0172,1.1806,16.8,77.304,74.351,2015,1,119.32
1322,202.01,101.59,0.893,1.1598,16.9,76.0,74.21,2015,1,121.695
1323,201.82,100.95,0.8488,1.1517,17.54,73.6,72.35,2015,1,123.15
1324,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2015,1,146.10147749395
1325,202.72,101.88,0.8751,1.1559,17.721,75.94,74.36,2015,1,124.6
1326,203.66,102.619,0.8596,1.1584,18.171,75.45,74.1301,2015,1,125.34
1327,206.26,104.14,0.8678,1.1414,18.165,75.39,74.45,2015,1,125.58
1328,206.1,104.58,0.876,1.1279,18.03,75.19,74.21,2015,1,124.5
1329,205.56,104.33,0.8988,1.129,17.85,75.825,74.5,2015,1,123.3447
1330,204.12,102.56,0.9042,1.137,17.91,76.1,75.48,2015,1,124.64
1331,204.29,103.18,0.9055,1.1342,17.86,77.39,76.26,2015,1,123.89
1332,202.3,102.0779,0.9226,1.1308,17.2,76.51,74.536,2015,1,122.29
1333,202.17,102.58,0.921,1.129,17.03,75.51,74.7001,2015,1,123.55
1334,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2015,2,146.10147749395
1335,202.03,102.07,0.9262,1.1337,17.06,76.399,75.2537,2015,2,123.155
1336,204.85,103.03,0.9234,1.1462,17.2,76.7566,76.09,2015,2,121.76
1337,205.38,103.55,0.9238,1.1418,17.36,77.16,76.5,2015,2,122.22
1338,206.3,103.83,0.9248,1.1432,17.045,77.35,76.12,2015,2,121.83
1339,207.24,104.17,0.9228,1.133,16.69,76.7899,75.7601,2015,2,119.52
1340,205.64,103.285,0.9258,1.1316,16.83,75.95,75.38,2015,2,119.4
1341,207.12,104.54,0.9263,1.1316,16.7993,75.7,74.15,2015,2,119.06
1342,207.45,105.02,0.9288,1.13,16.66,75.0,74.35,2015,2,118.57
1343,208.99,106.04,0.9283,1.141,16.659,75.3125,74.64,2015,2,117.82
1344,209.84,106.93,0.9308,1.1408,17.15,77.0,76.2,2015,2,118.58
1345,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2015,2,146.10147749395
1346,210.32,107.08,0.9346,1.1395,16.31,76.2534,75.58,2015,2,116.54
1347,210.22,107.2199,0.9446,1.1342,16.31,75.8,75.17,2015,2,116.53
1348,210.42,107.76,0.9472,1.1392,16.29,76.649,75.52,2015,2,116.54
1349,211.33,108.47,0.9419,1.1372,16.218,75.98,75.275,2015,2,116.455
1350,211.21,108.55,0.9494,1.1346,16.34,76.44,75.9,2015,2,116.22
1351,212.05,108.73,0.9516,1.1307,16.188,77.27,76.3,2015,2,115.55
1352,212.24,108.86,0.9496,1.1363,16.2819,78.371,77.675,2015,2,115.89
1353,211.71,108.94,0.954,1.1212,16.48,78.9863,78.26,2015,2,116.55
1354,211.58,108.91,0.9513,1.1197,16.4,79.399,78.68,2015,2,117.07
1355,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2015,3,146.10147749395
1356,212.06,109.42,0.9553,1.119,16.32,80.7874,79.55,2015,3,116.64
1357,212.05,109.16,0.959,1.1212,16.26,80.77,80.192,2015,3,116.61
1358,210.49,108.67,0.964,1.107,16.04,80.59,80.01,2015,3,115.79
1359,210.8,108.965,0.9736,1.1006,16.0701,80.46,79.71,2015,3,116.12
1360,210.46,108.71,0.9846,1.0855,15.68,79.73,79.05,2015,3,113.26
1361,208.79,107.9857,0.9873,1.0846,15.61,80.3899,79.651,2015,3,112.62
1362,206.81,106.98,0.9996,1.0707,15.56,78.79,77.6,2015,3,112.35
1363,205.5,106.01,1.0074,1.0576,15.4,77.35,76.351,2015,3,111.25
1364,207.18,105.92,1.0034,1.0615,15.41,76.99,76.1501,2015,3,111.2
1365,207.93,106.12,1.0047,1.0524,15.37,77.01,76.4,2015,3,111.28
1366,208.69,106.74,1.0074,1.0575,15.45,76.7,75.551,2015,3,111.205
1367,208.42,107.04,1.004,1.0605,15.47,74.56,73.85,2015,3,111.35
1368,211.27,108.41,0.9952,1.0643,15.7866,75.689,73.555,2015,3,112.87
1369,210.47,108.38,0.9921,1.0621,15.91,74.9499,74.16,2015,3,112.58
1370,211.02,109.07,0.9766,1.0792,16.61,75.67,74.85,2015,3,114.0
1371,211.11,108.77,0.9668,1.0928,16.81,75.545,74.715,2015,3,114.3701
1372,210.4,108.81,0.9586,1.0908,16.73,74.8,74.07,2015,3,114.6499
1373,209.35,108.2,0.9574,1.0986,16.85,74.44,73.872,2015,3,115.14
1374,206.37,105.7,0.9614,1.0919,16.87,75.3,74.5001,2015,3,115.84
1375,205.95,105.77,0.9586,1.0891,16.84,73.15,71.66,2015,3,115.36
1376,208.61,106.82,0.9678,1.0818,16.52,71.5,70.25,2015,3,114.01
1377,208.1,106.65,0.9712,1.0741,16.56,71.49,70.5,2015,3,114.28
1378,206.43,105.62,0.9671,1.0768,16.8,72.74,71.81,2015,4,115.99
1379,206.98,105.46,0.9578,1.0874,16.56,73.234,72.22,2015,4,115.72
1380,270.1797653670342,182.68978435063187,0.9504,1.099,21.608060365689703,110.18447308416239,107.93186200591556,2015,4,146.10147749395
1381,208.45,106.27,0.9524,1.1008,17.0145,74.86,74.4385,2015,4,117.47
1382,208.76,106.7,0.964,1.085,16.62,75.2,74.37,2015,4,116.51
1383,208.51,106.79,0.9634,1.0818,16.5399,74.4,73.11,2015,4,116.03
1384,209.18,107.35,0.9754,1.0671,15.9901,74.0176,73.5,2015,4,114.85
1385,210.09,107.76,0.9807,1.0598,16.37,75.54,75.0,2015,4,116.19
1386,210.63,108.38,0.978,1.0582,16.09,75.5962,74.35,2015,4,115.3899
1387,209.71,107.68,0.9712,1.0672,16.07,74.3,73.55,2015,4,115.07
1388,211.04,108.07,0.9721,1.0596,16.1168,74.94,73.7728,2015,4,115.6
1389,210.98,107.88,0.9584,1.0742,16.15,75.81,74.56,2015,4,115.66
1390,209.23,106.95,0.9528,1.078,16.07,76.16,75.35,2015,4,115.79
1391,210.25,107.79,0.9543,1.0763,15.8,75.08,74.2,2015,4,114.95
1392,210.86,108.41,0.9528,1.0758,15.8064,75.38,74.7,2015,4,115.56
1393,210.85,108.83,0.9662,1.0729,15.689,74.0,73.21,2015,4,114.96
1394,211.94,109.55,0.955,1.0803,15.66,74.8,73.7,2015,4,114.96
1395,211.97,110.69,0.9533,1.0876,15.57,75.1,74.53,2015,4,114.07
1396,212.48,111.16,0.9534,1.0892,16.2,76.05,75.31,2015,4,115.82
1397,211.5,110.55,0.9538,1.0979,16.4,75.64,74.98,2015,4,116.62
1398,211.44,110.07,0.9358,1.1174,16.44,76.05,75.17,2015,4,116.39
1399,210.35,109.17,0.941,1.1162,15.882,75.54,74.57,2015,4,113.88
1400,210.77,109.12,0.934,1.1194,15.92,75.15,74.81,2015,5,113.3089
1401,212.02,109.91,0.9357,1.1145,16.39,76.002,75.03,2015,5,114.44
1402,211.46,109.0,0.9262,1.1174,16.3999,77.243,76.7,2015,5,115.11
1403,209.93,107.95,0.915,1.1345,16.37,77.19,76.5501,2015,5,114.75
1404,209.38,107.65,0.9196,1.1283,16.22,76.49,75.56,2015,5,114.01
1405,211.86,108.92,0.9274,1.1241,16.2199,77.6501,76.86,2015,5,114.43
1406,211.89,108.98,0.9344,1.1142,16.25,76.24,74.83,2015,5,114.31
1407,210.63,108.33,0.9266,1.124,16.31,76.236,75.6001,2015,5,114.67
1408,211.22,108.81,0.9162,1.1372,16.925,76.66,75.94,2015,5,116.93
1409,212.32,109.67,0.9146,1.1368,17.27,75.9,75.1,2015,5,117.75
1410,212.61,110.01,0.9174,1.1428,17.27,77.0,75.9033,2015,5,117.63
1411,213.4,110.28,0.923,1.1354,17.44,77.36,75.86,2015,5,117.88
1412,213.57,110.35,0.9367,1.1151,17.13,75.976,75.1,2015,5,116.73
1413,213.78,110.67,0.9395,1.1079,16.98,75.79,74.9641,2015,5,116.38
1414,213.75,110.73,0.9346,1.1126,16.9,75.79,75.17,2015,5,116.0
1415,213.54,110.87,0.9428,1.1033,16.87,76.12,74.65,2015,5,115.93
1416,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2015,5,146.10147749395
1417,212.91,110.38,0.9503,1.0876,16.59,76.198,75.584,2015,5,114.23
1418,212.98,111.08,0.9508,1.0888,16.4424,76.199,75.7,2015,5,114.0149
1419,212.59,111.01,0.9458,1.0914,16.44,76.25,75.7472,2015,5,114.16
1420,212.43,110.79,0.9404,1.0994,16.4999,75.9613,75.15,2015,5,114.48
1421,212.34,110.72,0.9467,1.0913,16.87,75.5,74.751,2015,6,115.5
1422,212.19,110.61,0.9343,1.113,16.5401,74.9999,74.11,2015,6,114.645
1423,212.67,110.81,0.9336,1.1285,16.343,74.05,72.88,2015,6,114.37
1424,211.86,110.48,0.9342,1.1271,16.0299,73.34,73.0,2015,6,113.1497
1425,210.58,109.69,0.9436,1.1108,15.9,73.0392,72.35,2015,6,112.39
1426,209.82,109.33,0.9332,1.1232,15.81,72.6199,71.95,2015,6,112.6599
1427,209.1,108.4,0.9295,1.1284,15.81,72.15,71.75,2015,6,113.23
1428,211.41,109.81,0.9292,1.1307,15.8998,72.4,71.7,2015,6,114.14
1429,212.09,110.15,0.9364,1.1236,15.8,72.25,71.7001,2015,6,113.41
1430,211.48,109.3,0.926,1.1278,15.72,71.73,71.31,2015,6,113.499
1431,209.45,108.38,0.9351,1.1266,15.99,71.6,71.0,2015,6,114.15
1432,210.35,108.9799,0.9325,1.1238,15.7698,71.44,70.95,2015,6,113.45
1433,211.32,109.45,0.9272,1.1244,16.0,70.94,69.7,2015,6,114.04
1434,213.34,110.88,0.9196,1.1404,16.136,70.239,69.4571,2015,6,115.61
1435,211.55,110.575,0.9206,1.1335,15.9199,69.75,68.382,2015,6,115.46
1436,212.59,111.03,0.9188,1.1378,15.98,67.8,66.903,2015,6,113.94
1437,212.44,110.89,0.9336,1.119,15.66,67.5,67.26,2015,6,113.17
1438,212.17,111.13,0.936,1.1178,15.6599,67.591,67.201,2015,6,112.74
1439,211.25,110.76,0.9375,1.1196,15.622,65.95,64.8,2015,6,112.71
1440,210.58,110.23,0.9351,1.1156,15.55,65.88,64.8,2015,6,112.68
1441,209.83,108.66,0.928,1.118,15.56,65.1,64.45,2015,6,113.23
1442,207.32,107.72,0.9346,1.1154,15.6,65.3,64.71,2015,6,113.05
1443,208.03,108.3464,0.9456,1.1084,15.4128,68.0,67.111,2015,7,112.51
1444,208.27,108.32,0.9436,1.109,15.43,67.8999,67.05,2015,7,111.839
1445,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2015,7,146.10147749395
1446,207.65,108.32,0.9432,1.1076,15.5655,65.817,64.57,2015,7,112.58
1447,208.17,108.07,0.9482,1.0952,15.0,64.37,62.15,2015,7,111.14
1448,206.76,107.33,0.9458,1.1072,15.0,63.5,62.44,2015,7,111.65
1449,207.35,107.5955,0.9495,1.1025,15.26,63.26,61.55,2015,7,111.93
1450,207.98,108.05,0.9411,1.115,15.38,63.4,62.3852,2015,7,111.71
1451,209.9,109.63,0.9492,1.102,15.26,64.65,63.55,2015,7,111.14
1452,211.05,110.56,0.9459,1.1015,15.21,64.35,63.0501,2015,7,111.075
1453,211.28,110.81,0.9521,1.0965,14.88,62.75,61.66,2015,7,110.1914
1454,212.3,111.96,0.9562,1.0898,14.92,61.55,60.9,2015,7,110.01
1455,212.55,113.59,0.9608,1.0848,14.7,60.0,59.6,2015,7,109.16
1456,213.18,114.39,0.963,1.085,14.71,59.5599,58.3,2015,7,106.65
1457,212.74,114.2,0.959,1.0927,14.7,61.0,59.52,2015,7,106.32
1458,211.77,113.169,0.9613,1.0884,14.63,60.8504,59.41,2015,7,105.09
1459,211.65,113.1,0.9581,1.0976,14.5554,61.1999,59.44,2015,7,105.3
1460,210.37,113.003,0.962,1.0976,14.47,60.65,59.21,2015,7,105.59
1461,208.0,110.946,0.9597,1.1112,14.46,60.74,59.21,2015,7,105.68
1462,209.5,111.35,0.9638,1.1055,14.4499,60.2,59.728,2015,7,105.33
1463,211.04,111.79,0.963,1.1026,14.64,60.2,59.52,2015,7,105.63
1464,211.02,112.2663,0.9696,1.0914,14.56,60.35,59.8001,2015,7,104.97
1465,211.45,112.49,0.9636,1.1028,14.75,59.9,59.0,2015,7,105.75
1466,270.1797653670342,182.68978435063187,0.9473143475906877,1.191436924742826,21.608060365689703,110.18447308416239,107.93186200591556,2015,8,146.10147749395
1467,210.53,112.28,0.9682,1.0962,14.47,60.4,57.45,2015,8,104.82
1468,210.25,111.745,0.9732,1.0953,14.39,58.256,57.5506,2015,8,104.75
